Timestamp,vx,vy,vz,wx,wy,wz
1.66105,1.2e-05,2.7e-05,-1.1e-05,5e-06,1.6e-05,6e-05
1.66604,2.5e-05,3.9e-05,-6e-06,-7e-06,2.7e-05,7.2e-05
1.67105,1.2e-05,3.8e-05,2e-06,-8e-06,2e-06,8.4e-05
1.67604,9e-06,4.9e-05,2.5e-05,-1.5e-05,-3.7e-05,0.000132
1.68104,-9e-06,-7e-06,4e-06,-1.5e-05,-2e-06,-5.4e-05
1.68605,-5e-06,5e-06,2.9e-05,-3.2e-05,-3.2e-05,1.8e-05
1.69105,-1.9e-05,-3.7e-05,1.4e-05,3e-06,-2.3e-05,-7.8e-05
1.69605,-1.7e-05,-4.4e-05,1e-05,4e-06,6e-06,-9e-05
1.70105,-1e-06,-1.6e-05,-1.1e-05,-2.1e-05,1.4e-05,-4.8e-05
1.70606,-8e-06,-3.9e-05,-1.3e-05,-1e-06,4.6e-05,-7.2e-05
1.71112,1.6e-05,2.7e-05,-1.3e-05,1e-06,1.5e-05,6.6e-05
1.71612,1.4e-05,1.1e-05,-9e-06,-1e-05,5.6e-05,-6e-06
1.72112,2.6e-05,5.8e-05,0,0,-1e-06,0.000144
1.72611,8e-06,4.7e-05,1.2e-05,-2.6e-05,-3.8e-05,8.4e-05
1.73112,-2e-06,3e-06,6e-06,9e-06,-1.6e-05,-0
1.73612,-1.1e-05,1.3e-05,3.7e-05,-4.1e-05,-3.3e-05,3e-05
1.74113,-9e-06,-9e-06,3.5e-05,-2.6e-05,-3.6e-05,-3e-05
1.74612,-7e-06,-6e-06,2.3e-05,-3.2e-05,-2.4e-05,-3.6e-05
1.75112,-1.5e-05,-3.6e-05,4e-06,-7e-06,3e-06,-9.6e-05
1.75612,-6e-06,-5.4e-05,-2.3e-05,1e-05,6.3e-05,-7.8e-05
1.76113,-5e-06,-1.4e-05,-8e-06,-2e-06,8e-06,-4.2e-05
1.76611,1.3e-05,1.3e-05,0,-9e-06,2.5e-05,1.8e-05
1.77111,2.3e-05,4e-05,-2.1e-05,1e-06,3.5e-05,8.4e-05
1.77611,6e-06,2.6e-05,8e-06,-9e-06,-1e-06,4.8e-05
1.78113,6e-06,1.6e-05,4e-06,-2.4e-05,-0,3.6e-05
1.78613,4e-06,4e-05,2.1e-05,0,-3.6e-05,7.8e-05
1.79112,-7e-06,-1.3e-05,8e-06,-1.1e-05,-6e-06,-1.2e-05
1.79611,-1.7e-05,-1.7e-05,3.3e-05,3e-06,-4.7e-05,-3e-05
1.80112,-1.2e-05,-3e-05,-2e-06,-1.4e-05,1.3e-05,-6.6e-05
1.80611,-1.8e-05,-5.5e-05,0,-2.1e-05,2.7e-05,-0.000126
1.81111,-6e-06,-2.3e-05,-8e-06,2.9e-05,3e-06,-6e-05
1.81611,3e-06,-2.1e-05,-1.9e-05,-0,4.2e-05,-2.4e-05
