Timestamp,fx,fy,fz,mx,my,mz
1.72185,-0.341853,-0.455696,-3.75027,0.16759,0.450974,-0.006513
1.72285,-0.340642,-0.464526,-3.87216,0.167213,0.450979,-0.006186
1.72385,-0.35631,-0.464688,-3.77604,0.167198,0.451072,-0.008034
1.72485,-0.357998,-0.464455,-3.58725,0.167188,0.451053,-0.010446
1.72585,-0.360539,-0.464133,-3.39985,0.167499,0.451041,-0.012542
1.72685,-0.364174,-0.462509,-3.15115,0.167978,0.450742,-0.014906
1.72785,-0.359846,-0.457176,-3.03877,0.168655,0.450507,-0.015674
1.72884,-0.360799,-0.46458,-3.16534,0.169092,0.450245,-0.014073
1.72983,-0.354657,-0.467399,-3.34477,0.169729,0.449849,-0.011766
1.73086,-0.35454,-0.475346,-3.54357,0.170006,0.449685,-0.009583
1.73185,-0.346275,-0.478467,-3.7826,0.170002,0.449281,-0.007318
1.73286,-0.345694,-0.487011,-3.87637,0.169947,0.449288,-0.006328
1.73385,-0.35275,-0.482842,-3.78088,0.169646,0.449323,-0.007742
1.73485,-0.360226,-0.47855,-3.62302,0.169341,0.449351,-0.009745
1.73585,-0.359538,-0.479053,-3.42306,0.168684,0.449504,-0.01214
1.73685,-0.366728,-0.46657,-3.18212,0.168272,0.449616,-0.014819
1.73785,-0.359299,-0.454791,-3.05727,0.168191,0.449836,-0.015996
1.73885,-0.357322,-0.456712,-3.14133,0.168022,0.450313,-0.014784
1.73985,-0.34763,-0.453838,-3.32938,0.167898,0.450563,-0.012586
1.74085,-0.338837,-0.459237,-3.51902,0.168036,0.450818,-0.009968
1.74185,-0.337316,-0.460953,-3.75053,0.168359,0.451228,-0.006959
1.74285,-0.329446,-0.473966,-3.88728,0.16844,0.451285,-0.005153
1.74385,-0.330686,-0.474385,-3.78501,0.168753,0.45147,-0.005716
1.74485,-0.331896,-0.465656,-3.59769,0.168803,0.451453,-0.007591
1.74585,-0.3413,-0.46086,-3.39933,0.168981,0.451394,-0.009887
1.74685,-0.343016,-0.459347,-3.14871,0.168816,0.451079,-0.012562
1.74785,-0.343195,-0.450139,-3.03247,0.168553,0.450873,-0.014168
1.74885,-0.342822,-0.449367,-3.12404,0.168403,0.450597,-0.013919
1.74985,-0.332996,-0.454387,-3.31934,0.167902,0.450651,-0.01258
1.75085,-0.331088,-0.455175,-3.5163,0.167747,0.450763,-0.010817
1.75185,-0.328539,-0.45589,-3.74613,0.167596,0.450877,-0.008118
1.75285,-0.328338,-0.455978,-3.87309,0.167924,0.450898,-0.006301
1.75385,-0.328993,-0.464291,-3.76147,0.16802,0.450979,-0.006426
1.75485,-0.329139,-0.454962,-3.56627,0.167914,0.450859,-0.007325
1.75585,-0.33748,-0.449564,-3.36003,0.167936,0.450698,-0.008646
1.75685,-0.338066,-0.439976,-3.12073,0.167669,0.450477,-0.01079
1.75785,-0.338289,-0.429122,-2.996,0.167418,0.44989,-0.011741
1.75885,-0.329109,-0.423815,-3.10732,0.166824,0.449461,-0.011392
1.75985,-0.334004,-0.435624,-3.31173,0.166106,0.449136,-0.010269
1.76085,-0.332326,-0.436216,-3.49578,0.165791,0.449151,-0.009457
1.76185,-0.337598,-0.449447,-3.71173,0.165385,0.449214,-0.008033
1.76285,-0.338043,-0.449738,-3.83617,0.165711,0.449237,-0.007179
1.76385,-0.33974,-0.449532,-3.74316,0.166028,0.449234,-0.008069
1.76485,-0.349613,-0.452873,-3.54808,0.16647,0.449178,-0.009304
1.76585,-0.352157,-0.451928,-3.35333,0.166947,0.449072,-0.01043
1.76685,-0.355516,-0.44214,-3.11734,0.167645,0.448874,-0.011948
1.76785,-0.357432,-0.441378,-3.01615,0.168126,0.448779,-0.012189
1.76885,-0.342436,-0.44066,-3.12068,0.168146,0.4485,-0.010989
