Timestamp,fx,fy,fz,mx,my,mz
1.90083,-0.072026,0.012809,-3.14995,-0.098321,0.369588,-0.006355
1.90181,-0.06492,0.012773,-3.33747,-0.098305,0.36842,-0.004358
1.90281,-0.065624,0.009835,-3.54485,-0.098314,0.366927,-0.002481
1.90381,-0.059053,0.002693,-3.78312,-0.098346,0.365384,-0.000418
1.90481,-0.061459,-0.000168,-3.92783,-0.098037,0.363892,0.000542
1.9058,-0.073962,-0.006044,-3.8342,-0.097446,0.362242,-0.000657
1.90681,-0.078893,-0.007676,-3.62771,-0.096988,0.360619,-0.002293
1.90781,-0.091042,0.002863,-3.43251,-0.096287,0.35915,-0.003616
1.90881,-0.095041,-0.000905,-3.22692,-0.095844,0.358095,-0.004938
1.90981,-0.091064,0.009071,-3.05317,-0.095458,0.356708,-0.005634
1.91081,-0.085637,-0.000902,-3.13811,-0.095038,0.356011,-0.004422
1.91181,-0.077316,-0.005412,-3.32493,-0.095054,0.35598,-0.002761
1.91281,-0.074712,-0.008268,-3.54023,-0.095383,0.356565,-0.00166
1.91381,-0.071546,-0.005299,-3.76662,-0.09551,0.357821,-0.000364
1.91481,-0.068596,-0.011754,-3.89776,-0.09587,0.359345,-0.00049
1.91581,-0.065957,-0.010464,-3.81099,-0.096348,0.361127,-0.002466
1.91682,-0.070146,-0.014458,-3.61265,-0.096874,0.363322,-0.00446
1.91781,-0.074942,0.000209,-3.4259,-0.097107,0.365054,-0.006026
1.91881,-0.072034,0.011328,-3.19895,-0.097523,0.366629,-0.007341
1.91981,-0.082331,0.014986,-3.06709,-0.098154,0.368023,-0.007018
1.92081,-0.070185,0.015598,-3.17348,-0.09878,0.368913,-0.004751
1.92181,-0.065429,0.013186,-3.36208,-0.099427,0.369482,-0.002015
1.92283,-0.056417,0.007232,-3.55991,-0.099453,0.36983,-4.5e-05
1.92381,-0.062036,0.011081,-3.79676,-0.099577,0.369811,0.001472
1.92481,-0.056175,-0.000132,-3.9284,-0.099484,0.369305,0.001359
1.92582,-0.068296,-0.001504,-3.81108,-0.098865,0.368604,-0.001223
1.92681,-0.074031,-0.005316,-3.62178,-0.098262,0.367464,-0.004168
1.92781,-0.07955,-0.009062,-3.43332,-0.097658,0.366324,-0.006792
1.92881,-0.085294,-0.00185,-3.18557,-0.096979,0.364609,-0.00882
1.92981,-0.097331,0.001785,-3.04364,-0.096324,0.362763,-0.009115
1.93081,-0.091991,0.004361,-3.14061,-0.095974,0.361024,-0.007038
1.93181,-0.092524,-0.006119,-3.31135,-0.095876,0.359428,-0.00374
1.93281,-0.099405,-0.005404,-3.51144,-0.095862,0.358171,-0.000787
1.93382,-0.098752,-0.010472,-3.75175,-0.095883,0.357247,0.002019
1.93482,-0.097543,-0.009423,-3.89529,-0.096189,0.356877,0.002871
1.93582,-0.098402,-0.009043,-3.78882,-0.096353,0.356769,0.001036
1.9368,-0.106043,-0.006336,-3.60826,-0.096671,0.357175,-0.001918
1.9378,-0.105875,-0.000727,-3.40785,-0.096965,0.357907,-0.004751
1.9388,-0.112942,0.008063,-3.17768,-0.097082,0.358975,-0.007456
1.93979,-0.111627,0.02096,-3.07344,-0.097157,0.360007,-0.008552
1.94079,-0.100063,0.019588,-3.16752,-0.097639,0.361374,-0.007247
1.9418,-0.095595,0.013212,-3.34695,-0.097833,0.362996,-0.004524
1.9428,-0.084068,0.002565,-3.55644,-0.098051,0.36457,-0.001934
1.94379,-0.079195,-0.003669,-3.78616,-0.098402,0.366099,0.00075
1.94479,-0.083514,-0.00569,-3.92148,-0.098413,0.36768,0.00201
1.94581,-0.082902,-0.01074,-3.81629,-0.098455,0.368994,0.000475
1.94681,-0.084042,-0.004417,-3.62651,-0.098423,0.369547,-0.00237
1.94781,-0.085968,-0.013372,-3.42617,-0.098498,0.369714,-0.005313
1.94881,-0.096442,0.001223,-3.18458,-0.098254,0.369276,-0.008637
1.94981,-0.091124,0.008581,-3.06936,-0.098205,0.368458,-0.010028
